row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
109,CA-2017-119004,2017-11-23,2017-11-28,"Standard Class",JM-15250,"Janet Martin",Consumer,"United States",Charlotte,"North Carolina",28205,South,OFF-AR-10000390,"Office Supplies",Art,"Newell Chalk Holder",3.3,1,0.2,1.07
110,CA-2015-129476,2015-10-15,2015-10-20,"Standard Class",PA-19060,"Pete Armstrong","Home Office","United States","Orland Park",Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,"Logitech Gaming G510s - Keyboard",339.96,5,0.2,67.99
111,CA-2017-146780,2017-12-25,2017-12-30,"Standard Class",CV-12805,"Cynthia Voltz",Corporate,"United States","New York City","New York",10035,East,FUR-FU-10001934,Furniture,Furnishings,"Magnifier Swing Arm Lamp",41.96,2,NULL,10.91
112,CA-2016-128867,2016-11-03,2016-11-10,"Standard Class",CL-12565,"Clay Ludtke",Consumer,"United States",Urbandale,Iowa,50322,Central,OFF-AR-10000380,"Office Supplies",Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,NULL,22.79
113,CA-2016-128867,2016-11-03,2016-11-10,"Standard Class",CL-12565,"Clay Ludtke",Consumer,"United States",Urbandale,Iowa,50322,Central,OFF-BI-10003981,"Office Supplies",Binders,"Avery Durable Plastic 1" Binders"",27.24,6,NULL,13.35
114,CA-2014-115259,2014-08-25,2014-08-27,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-FA-10000621,"Office Supplies",Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.1,14,0.2,14.53
115,CA-2014-115259,2014-08-25,2014-08-27,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-EN-10002600,"Office Supplies",Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.65
116,CA-2014-115259,2014-08-25,2014-08-27,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-PA-10004965,"Office Supplies",Paper,"Xerox 1921",23.98,3,0.2,7.49
117,CA-2014-115259,2014-08-25,2014-08-27,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-EN-10002504,"Office Supplies",Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.46,6,0.2,44.03
118,CA-2015-110457,2015-03-02,2015-03-06,"Standard Class",DK-13090,"Dave Kipp",Consumer,"United States",Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,"Hon Racetrack Conference Tables",787.53,3,NULL,165.38
119,US-2015-136476,2015-04-05,2015-04-10,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States",Bristol,Tennessee,37620,South,OFF-BI-10003650,"Office Supplies",Binders,"GBC DocuBind 300 Electric Binding Machine",157.79,1,0.7,-115.72
120,CA-2016-103730,2016-06-12,2016-06-15,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,"Artistic Insta-Plaque",47.04,3,NULL,18.35
121,CA-2016-103730,2016-06-12,2016-06-15,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,OFF-BI-10003910,"Office Supplies",Binders,"DXL Angle-View Binders with Locking Rings by Samsill",30.84,4,NULL,13.88
122,CA-2016-103730,2016-06-12,2016-06-15,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,OFF-ST-10000777,"Office Supplies",Storage,"Companion Letter/Legal File, Black",226.56,6,NULL,63.44
123,CA-2016-103730,2016-06-12,2016-06-15,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,OFF-EN-10002500,"Office Supplies",Envelopes,"Globe Weis Peel & Seel First Class Envelopes",115.02,9,NULL,51.76
124,CA-2016-103730,2016-06-12,2016-06-15,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,"KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",68.04,7,NULL,19.73
125,US-2014-152030,2014-12-26,2014-12-28,"Second Class",AD-10180,"Alan Dominguez","Home Office","United States",Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",600.56,3,0.3,-8.58
126,US-2014-134614,2014-09-20,2014-09-25,"Standard Class",PF-19165,"Philip Fox",Consumer,"United States",Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,"Bevis 44 x 96 Conference Tables",617.7,6,0.5,-407.68
127,US-2017-107272,2017-11-05,2017-11-12,"Standard Class",TS-21610,"Troy Staebel",Consumer,"United States",Phoenix,Arizona,85023,West,OFF-BI-10003274,"Office Supplies",Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.7,-1.83
128,US-2017-107272,2017-11-05,2017-11-12,"Standard Class",TS-21610,"Troy Staebel",Consumer,"United States",Phoenix,Arizona,85023,West,OFF-ST-10002974,"Office Supplies",Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7,0.2,30.5
129,US-2016-125969,2016-11-06,2016-11-10,"Second Class",LS-16975,"Lindsay Shagiari","Home Office","United States","Los Angeles",California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,2,0.2,-9.16
130,US-2016-125969,2016-11-06,2016-11-10,"Second Class",LS-16975,"Lindsay Shagiari","Home Office","United States","Los Angeles",California,90004,West,FUR-FU-10003773,Furniture,Furnishings,"Eldon Cleatmat Plus Chair Mats for High Pile Carpets",238.56,3,NULL,26.24
131,US-2017-164147,2017-02-02,2017-02-05,"First Class",DW-13585,"Dorothy Wardle",Corporate,"United States",Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",59.97,5,0.4,-11.99
132,US-2017-164147,2017-02-02,2017-02-05,"First Class",DW-13585,"Dorothy Wardle",Corporate,"United States",Columbus,Ohio,43229,East,OFF-PA-10002377,"Office Supplies",Paper,"Xerox 1916",78.3,2,0.2,29.36
133,US-2017-164147,2017-02-02,2017-02-05,"First Class",DW-13585,"Dorothy Wardle",Corporate,"United States",Columbus,Ohio,43229,East,OFF-FA-10002780,"Office Supplies",Fasteners,Staples,21.46,9,0.2,6.97
134,CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-PA-10001804,"Office Supplies",Paper,"Xerox 195",20.04,3,NULL,9.62
135,CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-PA-10001736,"Office Supplies",Paper,"Xerox 1880",35.44,1,NULL,16.66
136,CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-AR-10001149,"Office Supplies",Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,NULL,3.46
137,CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-FA-10002988,"Office Supplies",Fasteners,"Ideal Clamps",4.02,2,NULL,1.97
138,CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-BI-10004781,"Office Supplies",Binders,"GBC Wire Binding Strips",76.18,3,0.2,26.66
139,CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,OFF-SU-10001218,"Office Supplies",Supplies,"Fiskars Softgrip Scissors",65.88,6,NULL,18.45
140,CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,"Lena Creighton",Consumer,"United States",Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,"Longer-Life Soft White Bulbs",43.12,14,NULL,20.7
141,CA-2016-110366,2016-09-05,2016-09-07,"Second Class",JD-15895,"Jonathan Doherty",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",82.8,2,0.2,10.35
142,CA-2017-106180,2017-09-18,2017-09-23,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States","San Francisco",California,94122,West,OFF-AR-10000940,"Office Supplies",Art,"Newell 343",8.82,3,NULL,2.38
143,CA-2017-106180,2017-09-18,2017-09-23,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States","San Francisco",California,94122,West,OFF-EN-10004030,"Office Supplies",Envelopes,"Convenience Packs of Business Envelopes",10.86,3,NULL,5.1
144,CA-2017-106180,2017-09-18,2017-09-23,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States","San Francisco",California,94122,West,OFF-PA-10004327,"Office Supplies",Paper,"Xerox 1911",143.7,3,NULL,68.98
145,CA-2017-155376,2017-12-22,2017-12-27,"Standard Class",SG-20080,"Sandra Glassco",Consumer,"United States",Independence,Missouri,64055,Central,OFF-AP-10001058,"Office Supplies",Appliances,"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",839.43,3,NULL,218.25
146,CA-2015-110744,2015-09-07,2015-09-12,"Standard Class",HA-14920,"Helen Andreada",Consumer,"United States",Pasadena,California,91104,West,OFF-ST-10003656,"Office Supplies",Storage,"Safco Industrial Wire Shelving",671.93,7,NULL,20.16
147,CA-2014-110072,2014-10-22,2014-10-28,"Standard Class",MG-17680,"Maureen Gastineau","Home Office","United States",Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14" Putty-Colored Wall Clock"",93.89,4,0.2,12.91
148,CA-2016-114489,2016-12-05,2016-12-09,"Standard Class",JE-16165,"Justin Ellison",Corporate,"United States",Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,"Plantronics Cordless Phone Headset with In-line Volume - M214C",384.45,11,NULL,103.8
149,CA-2016-114489,2016-12-05,2016-12-09,"Standard Class",JE-16165,"Justin Ellison",Corporate,"United States",Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,"Anker Astro 15000mAh USB Portable Charger",149.97,3,NULL,6
150,CA-2016-114489,2016-12-05,2016-12-09,"Standard Class",JE-16165,"Justin Ellison",Corporate,"United States",Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,NULL,585.55
151,CA-2016-114489,2016-12-05,2016-12-09,"Standard Class",JE-16165,"Justin Ellison",Corporate,"United States",Franklin,Wisconsin,53132,Central,OFF-BI-10002735,"Office Supplies",Binders,"GBC Prestige Therm-A-Bind Covers",171.55,5,NULL,80.63
152,CA-2016-158834,2016-03-13,2016-03-16,"First Class",TW-21025,"Tamara Willingham","Home Office","United States",Scottsdale,Arizona,85254,West,OFF-AP-10000326,"Office Supplies",Appliances,"Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection",157.92,5,0.2,17.77
153,CA-2016-158834,2016-03-13,2016-03-16,"First Class",TW-21025,"Tamara Willingham","Home Office","United States",Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",203.18,2,0.2,15.24
154,CA-2015-124919,2015-05-31,2015-06-02,"First Class",SP-20650,"Stephanie Phelps",Corporate,"United States","San Jose",California,95123,West,OFF-PA-10001950,"Office Supplies",Paper,"Southworth 25% Cotton Antique Laid Paper & Envelopes",58.38,7,NULL,26.27
155,CA-2015-124919,2015-05-31,2015-06-02,"First Class",SP-20650,"Stephanie Phelps",Corporate,"United States","San Jose",California,95123,West,OFF-PA-10002254,"Office Supplies",Paper,"Xerox 1883",105.52,4,NULL,48.54
156,CA-2015-124919,2015-05-31,2015-06-02,"First Class",SP-20650,"Stephanie Phelps",Corporate,"United States","San Jose",California,95123,West,OFF-ST-10001590,"Office Supplies",Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,NULL,21.03
157,CA-2015-118948,2015-05-28,2015-06-03,"Standard Class",NK-18490,"Neil Knudson","Home Office","United States",Seattle,Washington,98105,West,OFF-AR-10001547,"Office Supplies",Art,"Newell 311",6.63,3,NULL,1.79
158,CA-2014-104269,2014-03-01,2014-03-06,"Second Class",DB-13060,"Dave Brooks",Consumer,"United States",Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",457.57,2,0.2,51.48
159,CA-2016-114104,2016-11-20,2016-11-24,"Standard Class",NP-18670,"Nora Paige",Consumer,"United States",Edmond,Oklahoma,73034,Central,OFF-LA-10002475,"Office Supplies",Labels,"Avery 519",14.62,2,NULL,6.87
160,CA-2016-114104,2016-11-20,2016-11-24,"Standard Class",NP-18670,"Nora Paige",Consumer,"United States",Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,"Avaya 5420 Digital phone",944.93,7,NULL,236.23
161,CA-2016-162733,2016-05-11,2016-05-12,"First Class",TT-21070,"Ted Trevino",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10002751,"Office Supplies",Paper,"Xerox 1920",5.98,1,NULL,2.69
162,CA-2015-119697,2015-12-28,2015-12-31,"Second Class",EM-13960,"Eric Murdock",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,"Lenovo 17-Key USB Numeric Keypad",54.38,2,0.2,1.36
163,CA-2016-154508,2016-11-16,2016-11-20,"Standard Class",RD-19900,"Ruben Dartt",Consumer,"United States",Carlsbad,"New Mexico",88220,West,OFF-EN-10001990,"Office Supplies",Envelopes,"Staple envelope",28.4,5,NULL,13.35
164,CA-2016-113817,2016-11-07,2016-11-11,"Standard Class",MJ-17740,"Max Jones",Consumer,"United States",Seattle,Washington,98115,West,OFF-BI-10004002,"Office Supplies",Binders,"Wilson Jones International Size A4 Ring Binders",27.68,2,0.2,9.69
165,CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-AR-10004441,"Office Supplies",Art,"BIC Brite Liner Highlighters",9.94,3,0.2,2.73
166,CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-MA-10000822,Technology,Machines,"Lexmark MX611dhe Monochrome Laser Printer",8159.95,8,0.4,-1359.99
167,CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-ST-10000991,"Office Supplies",Storage,"Space Solutions HD Industrial Steel Shelving.",275.93,3,0.2,-58.63
168,CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,"SAFCO Arco Folding Chair",1740.06,9,0.3,-24.86
169,CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-AR-10002656,"Office Supplies",Art,"Sanford Liquid Accent Highlighters",32.06,6,0.2,6.81
170,CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-AP-10002518,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece Power Center",177.98,5,0.8,-453.85
171,CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",143.98,3,0.2,9
172,CA-2014-118962,2014-08-05,2014-08-09,"Standard Class",CS-12130,"Chad Sievert",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10000659,"Office Supplies",Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,NULL,9.84
173,CA-2014-118962,2014-08-05,2014-08-09,"Standard Class",CS-12130,"Chad Sievert",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10001144,"Office Supplies",Paper,"Xerox 1913",110.96,2,NULL,53.26
174,CA-2014-118962,2014-08-05,2014-08-09,"Standard Class",CS-12130,"Chad Sievert",Consumer,"United States","Los Angeles",California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,7,0.2,21.26
175,US-2014-100853,2014-09-14,2014-09-19,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,"United States",Chicago,Illinois,60623,Central,OFF-AP-10000891,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",52.45,2,0.8,-131.12
176,US-2014-100853,2014-09-14,2014-09-19,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,"United States",Chicago,Illinois,60623,Central,OFF-LA-10003148,"Office Supplies",Labels,"Avery 51",20.16,4,0.2,6.55
177,US-2017-152366,2017-04-21,2017-04-25,"Second Class",SJ-20500,"Shirley Jackson",Consumer,"United States",Houston,Texas,77036,Central,OFF-AP-10002684,"Office Supplies",Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,4,0.8,-243.16
178,US-2015-101511,2015-11-21,2015-11-23,"Second Class",JE-15745,"Joel Eaton",Consumer,"United States",Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.8,7,0.3,-11.34
179,US-2015-101511,2015-11-21,2015-11-23,"Second Class",JE-15745,"Joel Eaton",Consumer,"United States",Newark,Ohio,43055,East,OFF-SU-10002189,"Office Supplies",Supplies,"Acme Rosewood Handle Letter Opener",15.88,5,0.2,-3.77
180,CA-2015-137225,2015-12-15,2015-12-19,"Standard Class",JK-15640,"Jim Kriz","Home Office","United States","New York City","New York",10009,East,OFF-AR-10001940,"Office Supplies",Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,NULL,1.41
181,CA-2014-166191,2014-12-05,2014-12-09,"Second Class",DK-13150,"David Kendrick",Corporate,"United States",Decatur,Illinois,62521,Central,OFF-ST-10003455,"Office Supplies",Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,2,0.2,1.86
182,CA-2014-166191,2014-12-05,2014-12-09,"Second Class",DK-13150,"David Kendrick",Corporate,"United States",Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.74,7,0.2,76.64
183,CA-2014-158274,2014-11-19,2014-11-24,"Second Class",RM-19675,"Robert Marley","Home Office","United States",Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,"AT&T TR1909W",503.96,4,NULL,131.03
184,CA-2014-158274,2014-11-19,2014-11-24,"Second Class",RM-19675,"Robert Marley","Home Office","United States",Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,"Nokia Lumia 521 (T-Mobile)",149.95,5,NULL,41.99
185,CA-2014-158274,2014-11-19,2014-11-24,"Second Class",RM-19675,"Robert Marley","Home Office","United States",Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,"HP Standard 104 key PS/2 Keyboard",29,2,NULL,7.25
186,CA-2016-105018,2016-11-28,2016-12-02,"Standard Class",SK-19990,"Sally Knutson",Consumer,"United States",Fairfield,Connecticut,6824,East,OFF-BI-10001890,"Office Supplies",Binders,"Avery Poly Binder Pockets",7.16,2,NULL,3.44
187,CA-2014-123260,2014-08-26,2014-08-30,"Standard Class",FM-14290,"Frank Merwin","Home Office","United States","Los Angeles",California,90032,West,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",176.8,8,NULL,22.98
188,CA-2016-157000,2016-07-16,2016-07-22,"Standard Class",AM-10360,"Alice McCarthy",Corporate,"United States","Grand Prairie",Texas,75051,Central,OFF-ST-10001328,"Office Supplies",Storage,"Personal Filing Tote with Lid, Black/Gray",37.22,3,0.2,3.72
189,CA-2016-157000,2016-07-16,2016-07-22,"Standard Class",AM-10360,"Alice McCarthy",Corporate,"United States","Grand Prairie",Texas,75051,Central,OFF-PA-10001950,"Office Supplies",Paper,"Southworth 25% Cotton Antique Laid Paper & Envelopes",20.02,3,0.2,6.26
190,CA-2015-102281,2015-10-12,2015-10-14,"First Class",MP-17470,"Mark Packer","Home Office","United States","New York City","New York",10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.14,4,0.2,112.39
